"id_reservation","id_listing","id_guest","id_traveler","id_host","dim_cancellation_reason","ts_cancelled","ds"
"2173F771","B82FA7","4DE3E57","4DE3E57","2579F78","extenuating_circumstance","1513649270",2017-12-19
"2E28FD93","178A129","10D1A40","10D1A40","B12E8E9","extenuating_circumstance","1529137813",2018-06-16
"3122F42F","18B6B9A","5C5BE81","5C5BE81","FA123C","not_available","1530112861",2018-06-27
"132D5705","F88370","74EBC29","74EBC29","1CD4295","not_available","1495592165",2017-05-24
"2B0A3CC0","B78AB4","1BCAA33","AF5F26B","61479C","extenuating_circumstance","1525138334",2018-05-01
"3BD27C6B","1D20DF","1FF5049","1FF5049","944F31","accidental_reservation","1540630720",2018-10-27
"31CC1A9A","15A862A","5D4DAB9","5D4DAB9","9FBE927","accommodations_unnecessary","1536596410",2018-09-10
"26EFAAA3","16489AC","2AAA403","2AAA403","FB40D4","extenuating_circumstance","1521985055",2018-03-25
"31FDE536","D7B162","A8C35B8","A8C35B8","2DE07D3","other","1539965402",2018-10-19
"2F7AE19A","1024F86","B51FFD8","B51FFD8","134922A","other","1528309043",2018-06-06
"150F2474","E9AF54","26EFE7C","26EFE7C","5ABDDA1","accidental_reservation","1496945138",2017-06-08
"14F9140C","10ED800","33AB07F","33AB07F","2D1F0F2","unknown","1504619572",2017-09-05
"3CF35283","1C3C4FC","9731AC","9731AC","8545621","extenuating_circumstance","1542192826",2018-11-14
"23D052C0","1117BCC","B967CC","271EC6","75307A9","host_legal_landlord","1516123085",2018-01-16
"278FA88F","150A732","95DF96E","95DF96E","7EA164","accommodations_unnecessary","1520693462",2018-03-10
"222E8BB1","153BD83","4A8A8A4","4A8A8A4","9B290E5","unknown","1514420406",2017-12-28
"17E7C9A7","E6AE07","864114C","864114C","C56800","extenuating_circumstance","1507072278",2017-10-03
"115AB5FE","9ED17C","1910F6B","1910F6B","331BAB9","unknown","1493376254",2017-04-28
"179AF53C","D29314","1943B9A","1943B9A","4D63AE0","accommodations_unnecessary","1503009538",2017-08-17
"10A02BD6","D0FA73","5E012A1","5E012A1","2EB4250","not_available","1489096628",2017-03-09
"2838DC70","13AF52E","631ABBD","631ABBD","5B710D1","accidental_reservation","1520881062",2018-03-12
"1CA225F3","4735D5","1660E15","1660E15","159D928","accommodations_unnecessary","1507403214",2017-10-07
"209E03C7","13F4EC2","1D90644","1D90644","8F73F02","unknown","1512036128",2017-11-30
"206DF08F","1409F36","16DF655","16DF655","1F4BBA6","accommodations_unnecessary","1512043473",2017-11-30
"3424C26F","1927556","86BD75F","86BD75F","BD282BA","accommodations_unnecessary","1532955140",2018-07-30
"3A8CB1CF","13A66B4","A3A00D","A3A00D","85502D6","accommodations_unnecessary","1539367867",2018-10-12
"37C0373C","17B26D5","258B9B3","258B9B3","B300D05","accommodations_unnecessary","1536483053",2018-09-09
"22C347B1","8099AA","9DD2200","9DD2200","2A06940","accidental_reservation","1515039593",2018-01-04
"1D47EA4E","1329CFA","16A6BAB","16A6BAB","6C37807","accommodations_unnecessary","1507785714",2017-10-12
"343DDE42","FB9D57","580F776","580F776","643BB04","accommodations_unnecessary","1537899456",2018-09-25
"13A85D09","E5F987","39D93DD","39D93DD","B0CB47","accidental_reservation","1494790055",2017-05-14
"2BF7984B","13351F0","E9D96E","E9D96E","83915D8","accommodations_unnecessary","1524644023",2018-04-25
"30F9DB63","1618BE6","96E1322","96E1322","22579CA","accommodations_unnecessary","1529966079",2018-06-25
"3B7A7A1F","1BC68AD","965EDFF","965EDFF","130672D","accommodations_unnecessary","1540303331",2018-10-23
"310FA33A","DCC81E","5A41390","5A41390","480165A","other","1529978224",2018-06-26
"3A0FF643","10A2A3E","589B354","589B354","7094B3B","accidental_reservation","1542308583",2018-11-15
"1F600475","12EEF41","367B280","367B280","4C79FC","accommodations_unnecessary","1510258782",2017-11-09
"1BE8E985","124CCB2","D105EF","D105EF","A81F63","unknown","1505226159",2017-09-12
"21BA16A6","15443DE","2FFD616","2FFD616","3E28C7","other","1513605017",2017-12-18
"33D20B2B","D87BE8","754422","754422","147DA86","accommodations_unnecessary","1537367139",2018-09-19
"104004ED","B55876","35A0B","35A0B","17178A3","accommodations_unnecessary","1486997705",2017-02-13
"31EB22D6","122C365","2BE98F4","2BE98F4","25267B5","accommodations_unnecessary","1532031527",2018-07-19
"25346ECA","1565FAE","1C1DBD6","1C1DBD6","9CC0820","accommodations_unnecessary","1518191073",2018-02-09
"2C9E249C","1796ECF","4531DE0","4531DE0","628D386","travel_dates_changed","1526502879",2018-05-16
"2DC845EC","F694D4","B28DC94","B28DC94","540B423","accommodations_unnecessary","1526590761",2018-05-17
"364334EB","1A892C2","C60545C","C60545C","172388E","accommodations_unnecessary","1536535687",2018-09-09
"300BEA4E","173D485","BA40BD6","BA40BD6","95BADCF","not_available","1530534737",2018-07-02
"10039AEE","F715E8","3A6D157","3A6D157","3809DE1","not_available","1486086826",2017-02-03
"348C1779","19937D6","86E195D","86E195D","9CBC6CB","needs_maintenance","1533599621",2018-08-06
"33622B93","14527DC","BA65D8E","BA65D8E","84D1FF4","accommodations_unnecessary","1533916170",2018-08-10
"19EED2A3","1331401","697B408","697B408","6E73FA4","accommodations_unnecessary","1502673074",2017-08-14
"1CC3EBD5","1261668","9101FA1","9101FA1","721FD42","unknown","1507013584",2017-10-03
"35E4DE3E","19F5265","3C852F","3C852F","56F5B8C","accidental_reservation","1534439212",2018-08-16
"21BF50C6","111DA1","7FEDD7C","7FEDD7C","11318C","unknown","1513887552",2017-12-21
"15C18F91","11ED035","33F2B9D","33F2B9D","A3F3FD","accommodations_unnecessary","1500066496",2017-07-14
"2085DA56","14B926A","90B741D","90B741D","479EB59","accidental_reservation","1511772077",2017-11-27
"10441AC5","FD3C7F","349E7E9","349E7E9","6236A07","extenuating_circumstance","1489593677",2017-03-15
"1B131489","15C26D","8D7F69D","8D7F69D","501AE0","accommodations_unnecessary","1504710994",2017-09-06
"165F8715","10D93C6","76DC369","12C11DD","1A871EC","accommodations_unnecessary","1499542506",2017-07-08
"152F1A45","EFE602","802A51C","802A51C","22218FF","unknown","1497452376",2017-06-14
"3103A616","146A4C2","434B5EE","434B5EE","76CFFAC","accommodations_unnecessary","1530020940",2018-06-26
"12CE9869","F5F3A1","17D1DAB","17D1DAB","643DF95","accommodations_unnecessary","1499588100",2017-07-09
"1C48A225","DD0D42","5469060","5469060","553C1F6","accommodations_unnecessary","1506060896",2017-09-22
"12DBEF03","1137A59","789C0BF","789C0BF","767EAEB","accommodations_unnecessary","1493032326",2017-04-24
"2320D199","E835D6","BC1E0","BC1E0","5C37FA9","needs_maintenance","1520645074",2018-03-10
"EC13F48","F2002E","1CD4DDA","1CD4DDA","E05ABC","not_available","1491410416",2017-04-05
"276DC3E2","BB1D19","22D9480","22D9480","3EE5BD7","other","1539335127",2018-10-12
"20063C8E","14BCE24","6EF364F","6EF364F","97105CB","not_available","1511006092",2017-11-18
"15CD25E5","F0530D","34D82F0","34D82F0","283A24D","unknown","1498039641",2017-06-21
"2F5ACA55","87AEED","500408","500408","2C5E504","other","1532577282",2018-07-26
"1EE983A1","14731D5","4CA0ED","4CA0ED","8B5EE83","not_available","1513030462",2017-12-11
"388342BF","194AF26","10C044A","10C044A","87D30CD","unknown","1537195743",2018-09-17
"21D86521","13CC95B","6776D55","6776D55","3598D1E","unknown","1515027145",2018-01-04
"10AA986F","ABD622","6FFFDD6","6FFFDD6","2E8076A","other","1489101114",2017-03-09
"1A7CA323","112FF7A","778DF76","778DF76","E52FAE","accommodations_unnecessary","1505750589",2017-09-18
"27DED72B","125FAF7","62A08A","62A08A","5135195","unknown","1520950334",2018-03-13
"352BB18A","F1F5E9","450AED","450AED","48B5CB4","host_courtesy","1534966638",2018-08-22
"1F5FCA02","1430A59","371F4D4","371F4D4","552197C","accidental_reservation","1510239234",2017-11-09
"22CC4F56","1419CB7","1821524","1821524","7F92762","extenuating_circumstance","1529345118",2018-06-18
"35BB50C1","172E29F","4B071CF","4B071CF","2308983","extenuating_circumstance","1536930297",2018-09-14
"1D586242","BCF4F8","31C8D77","31C8D77","3F7533C","accommodations_unnecessary","1507182803",2017-10-05
"3C3E9A8E","8E1175","4850F00","4850F00","28684E","accidental_reservation","1541114629",2018-11-01
"217E7C4D","13EB5F3","8A45CD8","8A45CD8","8B719CA","not_available","1513282936",2017-12-14
"22B9CCD6","E39898","1D3D931","1D3D931","FC8295","accommodations_unnecessary","1515015459",2018-01-03
"247C1957","114E65A","45ADCDF","45ADCDF","7753A4E","extenuating_circumstance","1522326084",2018-03-29
"245F6406","864E38","9204BB","9204BB","2BFC288","accommodations_unnecessary","1516788923",2018-01-24
"22BAFBD5","14842FE","4C89940","4C89940","95142F8","accommodations_unnecessary","1515139008",2018-01-05
"1F60FE20","139292D","568A778","568A778","81DFFA0","unknown","1510097752",2017-11-07
"141E1A1E","1121FD9","E5EE9D","E5EE9D","4D705D1","accommodations_unnecessary","1496133244",2017-05-30
"23321A90","1546AA0","7044319","7044319","8C48682","not_available","1517497601",2018-02-01
"30C1C0C4","13A6531","8EACCD","475C3AE","258200","other","1532296402",2018-07-22
"34BCAB64","F9B00C","18AD20","18AD20","576F44E","tns","1539199835",2018-10-10
"1B0FF8F7","597070","29E1D7D","29E1D7D","1CE14C6","uncomfortable_with_guest","1507890420",2017-10-13
"3C0A682E","11DD8A5","3462DDE","3462DDE","7806E21","accommodations_unnecessary","1541152838",2018-11-02
"29ADAB34","16A4F9C","6FEE52","6FEE52","21AC6D","not_available","1522272033",2018-03-28
"140CA92D","EA6209","58CF96","58CF96","1CFB423","extenuating_circumstance","1496106262",2017-05-30
"2E154A73","1756C18","1895D07","1895D07","B048E58","uncomfortable_with_guest","1526983840",2018-05-22
"35BC252A","12D0915","AA46B","AA46B","1FC7167","travel_dates_changed","1534464587",2018-08-17
"344C9492","158374A","835F7C3","835F7C3","4D95641","accommodations_unnecessary","1533793243",2018-08-09
"2983F4F2","15B68D1","8A6A108","8A6A108","19C90E1","accommodations_unnecessary","1523549014",2018-04-12
"2D5195D5","1778295","4505DC","4505DC","2671AAF","extenuating_circumstance","1526889083",2018-05-21
"35FEACA5","193E778","94993","94993","BDD5AE7","other","1534548429",2018-08-17
"20CED134","1435F19","B137D","B137D","7E8A415","extenuating_circumstance","1513402588",2017-12-16
"12C489F3","1179F0F","18C6F82","18C6F82","2880674","unknown","1493584856",2017-04-30
"2828C23B","35FA8","174CF98","174CF98","F5C92","accommodations_unnecessary","1520815390",2018-03-12
"1FD75C4D","12488E7","2CFA38C","2CFA38C","2B2DCF0","unknown","1510747944",2017-11-15
"17BB63A3","11C1BE5","17A5EFD","17A5EFD","4427984","unknown","1501747163",2017-08-03
"37DC15CC","4D127D","4D870C","4D870C","18DF11B","unknown","1536593031",2018-09-10
"39121050","1ACD5F0","7370061","7370061","C5FC4D7","accommodations_unnecessary","1539628008",2018-10-15
"1CCC3A7E","3E088E","21D2D33","4BD86F","1CA2AC","unknown","1508757432",2017-10-23
"FDE8B97","8DF568","3893F37","3893F37","10DD673","not_available","1485484065",2017-01-27
"263E0B78","154E37A","A57BAC7","A57BAC7","2CD9491","other","1519137903",2018-02-20
"1C756C3E","109CEB9","603B78D","603B78D","CFC920","other","1506143429",2017-09-23
"39825696","9A1A1","A17BDF7","A17BDF7","2FE0D6","accommodations_unnecessary","1538145905",2018-09-28
"29DBB414","16E0847","18F3C32","18F3C32","77E5134","other","1522428852",2018-03-30
"375C938C","197B01B","12A4E34","12A4E34","26D7EDF","other","1535938388",2018-09-03
"24E0A2A4","1591932","F647","F647","9EC0CCB","accidental_reservation","1517335419",2018-01-30
"19F4EA2B","5A699D","CD76B3","CD76B3","DFCD04","accommodations_unnecessary","1503559073",2017-08-24
"3774E3C1","18D446E","44D3E64","44D3E64","B8077D0","accommodations_unnecessary","1536719237",2018-09-12
"E99110F","C3CB1A","626FDED","626FDED","42C9E54","other","1483612791",2017-01-05
"2A7F4989","16D5B0C","DE2DC1","DE2DC1","11BC939","other","1523057688",2018-04-06
"22E36786","14DB111","9DFA406","9DFA406","1142DB7","unknown","1520511387",2018-03-08
"298037A3","15D21A1","E92707","E92707","369B11E","accommodations_unnecessary","1524610395",2018-04-24
"39881E65","1726A8A","4D30B37","4D30B37","F4B6DD","accommodations_unnecessary","1538217053",2018-09-29
"2B63241B","1601AB9","165B314","165B314","4273496","accommodations_unnecessary","1530513329",2018-07-02
"339C9149","3F9779","136A4F7","136A4F7","3E6180","accidental_reservation","1532384761",2018-07-23
"2B3A0613","92B055","75391BC","75391BC","11F7854","accommodations_unnecessary","1525232449",2018-05-02
"1B211F1D","11FCDB7","1EC7295","1EC7295","1C11A42","accommodations_unnecessary","1509658799",2017-11-02
"30D550B3","125FE63","2749EC","2749EC","50D9969","travel_dates_changed","1533200104",2018-08-02
"2C3DA261","11A3263","B1C5CB5","B1C5CB5","B4D24","other","1524748033",2018-04-26
"39E318B4","4C1B87","CD15FA","CD15FA","275278","other","1538580970",2018-10-03
"244A36DF","F120E8","AEC1CA","AEC1CA","1B7F713","other","1516984843",2018-01-26
"2F922C8E","118ED8B","6882FC4","6882FC4","A95F5","accommodations_unnecessary","1533141663",2018-08-01
"278BB5D8","13FAAAF","7D8DDFC","7D8DDFC","69681FC","accommodations_unnecessary","1523071858",2018-04-07
"3BEEA9A6","1B7901B","7509C4","7509C4","6D3C439","accommodations_unnecessary","1540794539",2018-10-29
"27F3C27D","13D8CCE","133A17C","133A17C","1A46056","dislike_accomodations","1522551162",2018-04-01
"2E2DD1F5","15B8E75","D3B249","D3B249","499B596","travel_dates_changed","1528625739",2018-06-10
"37C5A0D5","1B0795A","33162C","33162C","59E21B8","not_available","1536399657",2018-09-08
"22B4B706","11F261A","8E926E","A5E669","7CF42EE","accommodations_unnecessary","1516707184",2018-01-23
"2B8B369C","144B98F","2646430","2646430","109F897","accommodations_unnecessary","1524074218",2018-04-18
"3280DF9B","FBDB10","2289186","2289186","30ECB2","host_courtesy","1532024422",2018-07-19
"3B031228","13076EE","60A48DF","60A48DF","86E3F34","other","1539721505",2018-10-16
"28CC70A0","16AFA75","AAF0196","AAF0196","6812E15","unknown","1521550365",2018-03-20
"1E4E9CEC","1470649","1762C7C","1762C7C","A8188","not_available","1509093281",2017-10-27
"2A49E408","628260","6BF7CDE","8A39106","20265DC","accommodations_unnecessary","1524248925",2018-04-20
"39C1D2AF","AFF8BE","1AB7539","1AB7539","11B3269","dislike_accomodations","1539713336",2018-10-16
"36CDA4E5","998B26","350ED6F","350ED6F","2EAF9E7","extenuating_circumstance","1536577064",2018-09-10
"387DBCAF","15BE1AA","3D81322","3D81322","9DF84A9","accommodations_unnecessary","1537123793",2018-09-16
"18723835","AA4A77","F97E29","F97E29","30089A2","accommodations_unnecessary","1502748029",2017-08-14
"37E0DF24","1AFAB97","47DD289","47DD289","CB8B96B","dislike_accomodations","1536471928",2018-09-09
"1D8D8C7B","297291","3730B62","3730B62","398471","accommodations_unnecessary","1510157328",2017-11-08
"245C18FA","E3FF65","7108186","7108186","59A6A89","accommodations_unnecessary","1516920234",2018-01-25
"2E7E95FA","17B5765","3D8ED0","3D8ED0","364BF48","unknown","1530660105",2018-07-03
"22811F82","FD832E","6F6310D","6F6310D","6894B71","accommodations_unnecessary","1514926015",2018-01-02
"180137E9","DEECA1","4858018","4858018","41CEF9A","accommodations_unnecessary","1505583488",2017-09-16
"39D81EE6","1B4C61B","2AC0CB0","2AC0CB0","C64F4DA","accommodations_unnecessary","1538568759",2018-10-03
"3A0ACC7A","18AA350","4D96C23","4D96C23","B94F7C4","accommodations_unnecessary","1539702851",2018-10-16
"1BA5E44D","121F8D6","2A0D681","2A0D681","77896AE","accommodations_unnecessary","1506073435",2017-09-22
"27F5BD7D","89F7D8","12490DA","12490DA","72A5D","accommodations_unnecessary","1520661523",2018-03-10
"2DA8A47C","51D94D","3E4FB","3E4FB","CAB6C7","accommodations_unnecessary","1526777211",2018-05-20
"27CF67ED","AB3283","18B15E6","18B15E6","B93EC3","other","1520515144",2018-03-08
"12980762","109B694","B740AE","785740E","31CB42B","unknown","1494406523",2017-05-10
"180E60EC","63CC01","AFA8E7","696D340","5F0732","accommodations_unnecessary","1504021972",2017-08-29
"1636F59E","8A01A8","2A852FB","2A852FB","2D02258","extenuating_circumstance","1498561621",2017-06-27
"1A81855C","137EC41","896A295","896A295","4CB3921","unknown","1503649002",2017-08-25
"290FE65C","12563D","1BDA522","1BDA522","623E5D","other","1521819961",2018-03-23
"214D1FD9","116E3F0","9A8B12F","9A8B12F","7453EEC","other","1513758980",2017-12-20
"2C70485A","16B273C","4C9A70","4C9A70","929007C","other","1525015141",2018-04-29
"127E382D","B5C486","16B4CD6","16B4CD6","7202B","dislike_accomodations","1493046695",2017-04-24
"22613E5B","DEC04B","9D1F5F7","9D1F5F7","19AE037","accommodations_unnecessary","1515131935",2018-01-05
"2F0C301F","1760742","351263","351263","250D508","accommodations_unnecessary","1529353305",2018-06-18
"16327AB9","EFCFB8","1180664","1180664","233C05A","extenuating_circumstance","1506653356",2017-09-29
"3B390009","1358532","166F0D9","166F0D9","89F6E62","accidental_reservation","1539943887",2018-10-19
"39863772","173D60A","CF346D2","CF346D2","8288A","tns","1540416740",2018-10-24
"20F65333","6AE82D","98A64E2","98A64E2","582F86","unknown","1512542722",2017-12-06
"3E19C508","A556F5","C87394F","C87394F","128F49D","accommodations_unnecessary","1543331252",2018-11-27
"119D1FDD","E99B78","19A2C8C","19A2C8C","1895183","accidental_reservation","1490032953",2017-03-20
"2164D305","12CEB36","74AE7C5","74AE7C5","1186C9","accommodations_unnecessary","1513026440",2017-12-11
"33C51CBD","156ADC4","7FD8206","7FD8206","9CF56E8","accommodations_unnecessary","1532551015",2018-07-25
"19B033A7","11AF49C","9FF675","9FF675","12E65A3","accidental_reservation","1502377074",2017-08-10
"3718D6DB","FCA0A2","123B6F","123B6F","67F71BF","host_courtesy","1538178278",2018-09-28
"155F6CA8","116F943","7E56A36","7E56A36","78724DF","accidental_reservation","1497392745",2017-06-13
"2F7268EA","E13EA6","5503823","5503823","4D41D36","accommodations_unnecessary","1528268871",2018-06-06
"19BEBC1D","759D47","24DE29","24DE29","269D780","accommodations_unnecessary","1502473920",2017-08-11
"22FCA8BA","1548487","27E1CF","27E1CF","9B976C5","extenuating_circumstance","1516560305",2018-01-21
"15932252","8E8473","17F3A","17F3A","2E3AD7E","accommodations_unnecessary","1498192821",2017-06-23
"154BD4AB","117DE12","1672666","1672666","4EAA15F","accidental_reservation","1499247428",2017-07-05
"3A6F2AEE","1A72BC7","317101","317101","C602B39","other","1539211090",2018-10-10
"1318C128","D09D78","23A1955","23A1955","3E38126","uncomfortable_with_host","1494717705",2017-05-13
"14798326","120871C","1E4179F","1E4179F","7DAAA62","not_available","1496214344",2017-05-31
"298E4809","14BE05D","3A4EB22","3A4EB22","323DB09","accommodations_unnecessary","1535315045",2018-08-26
"1E5C9E96","F095D0","2259497","2259497","36F649B","other","1508945714",2017-10-25
"3B7A4979","18D6C4A","7813D41","7813D41","D5530F","dislike_accomodations","1541119416",2018-11-02
